fold,minutes,cohort,arm,scope,case_count,matched_case_count,control_link_count,funding_case_observed_count,funding_control_observed_link_count,funding_common_case_count,funding_common_control_link_count,funding_coverage_complete,case_mean_net_20bp,matched_case_mean_net_20bp,matched_control_mean_net_20bp,matched_excess_mean_net_20bp,case_mean_net_40bp,matched_case_mean_net_40bp,matched_control_mean_net_40bp,matched_excess_mean_net_40bp,case_mean_net_60bp,matched_case_mean_net_60bp,matched_control_mean_net_60bp,matched_excess_mean_net_60bp,case_mean_net_notional_fee_bp,matched_case_mean_net_notional_fee_bp,matched_control_mean_net_notional_fee_bp,matched_excess_mean_net_notional_fee_bp,funding_common_case_mean_low,funding_common_control_mean_low,funding_common_excess_mean_low,funding_common_case_mean_high,funding_common_control_mean_high,funding_common_excess_mean_high
audit_pre,240,majors,signal5,portfolio_selected,14,14,42,0,0,0,0,False,-142.60341911295586,-142.60341911295586,-233.24826317257106,90.64484405961517,-162.6034191129559,-162.6034191129559,-253.24826317257111,90.64484405961518,-182.6034191129559,-182.6034191129559,-273.2482631725711,90.64484405961518,-142.6349336625386,-142.6349336625386,-233.1979228942578,90.56298923171917,,,,,,
audit_pre,240,owner_illustration,base,portfolio_selected,8,8,24,0,0,0,0,False,-378.41296917521845,-378.41296917521845,-565.719877487639,187.30690831242055,-398.41296917521845,-398.41296917521845,-585.719877487639,187.30690831242055,-418.41296917521845,-418.41296917521845,-605.719877487639,187.30690831242055,-378.19435654329595,-378.19435654329595,-565.7327931547275,187.53843661143156,,,,,,
audit_pre,240,owner_illustration,deriv_oi24_available,portfolio_selected,7,7,21,0,0,0,0,False,-360.35580891069,-360.35580891069,-542.550521695203,182.19471278451297,-380.35580891069,-380.35580891069,-562.550521695203,182.19471278451297,-400.35580891069,-400.35580891069,-582.550521695203,182.19471278451297,-360.1752249157824,-360.1752249157824,-542.6116805147764,182.43645559899392,,,,,,
audit_pre,240,owner_illustration,deriv_oi24_down,portfolio_selected,5,5,15,0,0,0,0,False,-640.365547160751,-640.365547160751,-570.1340825474813,-70.23146461326971,-660.365547160751,-660.365547160751,-590.1340825474813,-70.23146461326971,-680.365547160751,-680.365547160751,-610.1340825474813,-70.23146461326971,-640.3909143821579,-640.3909143821579,-570.1784847880627,-70.21242959409521,,,,,,
audit_pre,240,owner_illustration,deriv_oi24_pos,portfolio_selected,2,2,6,0,0,0,0,False,339.66853671446256,339.66853671446256,-473.59161956450714,813.2601562789697,319.66853671446256,319.66853671446256,-493.59161956450714,813.2601562789697,299.66853671446256,299.66853671446256,-513.5916195645071,813.2601562789697,340.3639987501565,340.3639987501565,-473.6946698315603,814.0586685817168,,,,,,
audit_pre,240,owner_illustration,deriv_oi4_available,portfolio_selected,7,7,21,0,0,0,0,False,-360.35580891069,-360.35580891069,-473.58682129854606,113.23101238785605,-380.35580891069,-380.35580891069,-493.58682129854606,113.23101238785605,-400.35580891069,-400.35580891069,-513.5868212985459,113.23101238785605,-360.1752249157824,-360.1752249157824,-473.6863912102608,113.51116629447847,,,,,,
audit_pre,240,owner_illustration,deriv_oi4_pos,portfolio_selected,3,3,9,0,0,0,0,False,26.241637991260784,26.241637991260784,-370.4836420484891,396.72528003974986,6.241637991260784,6.241637991260784,-390.4836420484891,396.72528003974986,-13.758362008739217,-13.758362008739217,-410.4836420484891,396.72528003974986,26.511741961905045,26.511741961905045,-370.5980510198663,397.10979298177136,,,,,,
audit_pre,240,owner_illustration,deriv_taker55,portfolio_selected,1,1,3,0,0,0,0,False,1035.1305724083115,1035.1305724083115,-317.6791367960222,1352.8097092043338,1015.1305724083115,1015.1305724083115,-337.6791367960222,1352.8097092043338,995.1305724083115,995.1305724083115,-357.67913679602225,1352.8097092043338,1036.18570298072,1036.18570298072,-317.97681593281817,1354.1625189135382,,,,,,
audit_pre,240,owner_illustration,deriv_taker_available,portfolio_selected,7,7,21,0,0,0,0,False,-360.35580891069,-360.35580891069,-536.2787708499408,175.92296193925085,-380.35580891069,-380.35580891069,-556.2787708499409,175.92296193925085,-400.35580891069,-400.35580891069,-576.2787708499408,175.92296193925085,-360.1752249157824,-360.1752249157824,-536.3580325512246,176.18280763544226,,,,,,
audit_pre,240,owner_illustration,exit_chandelier,portfolio_selected,8,8,24,0,0,0,0,False,-200.7802891748189,-200.7802891748189,-459.3746215494395,258.5943323746206,-220.7802891748189,-220.7802891748189,-479.3746215494395,258.5943323746206,-240.7802891748189,-240.7802891748189,-499.3746215494395,258.5943323746206,-200.49679286033978,-200.49679286033978,-459.3616519373067,258.8648590769668,,,,,,
audit_pre,240,owner_illustration,exit_fixed3r,portfolio_selected,8,8,24,0,0,0,0,False,-684.3343730032682,-684.3343730032682,-614.2675143263036,-70.0668586769645,-704.3343730032682,-704.3343730032682,-634.2675143263036,-70.0668586769645,-724.3343730032682,-724.3343730032682,-654.2675143263036,-70.0668586769645,-684.4216817751736,-684.4216817751736,-614.2880325063011,-70.1336492688726,,,,,,
audit_pre,240,owner_illustration,exit_sma60,portfolio_selected,8,8,24,0,0,0,0,False,-305.968009111701,-305.968009111701,-414.2273390458588,108.25932993415782,-325.968009111701,-325.968009111701,-434.2273390458588,108.25932993415782,-345.968009111701,-345.968009111701,-454.2273390458588,108.25932993415782,-305.676951519715,-305.676951519715,-414.15545344731254,108.47850192759762,,,,,,
audit_pre,240,owner_illustration,signal5,portfolio_selected,9,9,27,0,0,0,0,False,-359.1155474504169,-359.1155474504169,-552.5696273146779,193.454079864261,-379.1155474504169,-379.1155474504169,-572.5696273146779,193.454079864261,-399.1155474504169,-399.1155474504169,-592.5696273146779,193.454079864261,-358.9417513524471,-358.9417513524471,-552.7011508275795,193.75939947513228,,,,,,
audit_seen,60,all_core,base,portfolio_selected,426,426,1277,249,713,201,602,False,20.06917786310868,20.06917786310868,-29.830387342410628,49.8995652055193,0.06917786310868222,0.06917786310868222,-49.83038734241063,49.8995652055193,-19.93082213689132,-19.93082213689132,-69.83038734241063,49.899565205519295,20.058611767816554,20.058611767816554,-29.815466208127116,49.87407797594367,-78.19722399443519,-61.711538519740245,-16.70298614034226,-77.86949758919765,-61.49423785409292,-16.1579590694574
audit_seen,60,all_core,deriv_oi24_available,portfolio_selected,426,426,1277,249,711,194,581,False,20.06917786310868,20.06917786310868,-46.529194611326695,66.59837247443537,0.06917786310868222,0.06917786310868222,-66.5291946113267,66.59837247443537,-19.93082213689132,-19.93082213689132,-86.52919461132667,66.59837247443537,20.058611767816554,20.058611767816554,-46.4958808908775,66.55449265869406,-76.20728486023265,-80.80909275540746,4.359557683228111,-75.87334143895144,-80.56684254346075,4.935751316456029
audit_seen,60,all_core,deriv_oi24_down,portfolio_selected,247,247,741,142,400,114,342,False,34.22153981184438,34.22153981184438,-44.57726746111723,78.79880727296162,14.221539811844384,14.221539811844384,-64.57726746111723,78.79880727296162,-5.778460188155615,-5.778460188155615,-84.57726746111723,78.79880727296162,34.21408906577691,34.21408906577691,-44.570427939798414,78.78451700557534,-20.875187187677174,-63.21208258939349,42.09185894418065,-20.532231089378953,-62.96704613185783,42.679851500014536
audit_seen,60,all_core,deriv_oi24_pos,portfolio_selected,179,179,536,107,311,80,239,False,0.5404996433448938,0.5404996433448938,-49.2226359861967,49.76313562954158,-19.45950035665511,-19.45950035665511,-69.2226359861967,49.76313562954157,-39.459500356655106,-39.459500356655106,-89.2226359861967,49.76313562954158,0.5256347142064299,0.5256347142064299,-49.152790828958715,49.67842554316513,-155.0555240436242,-105.88483224197736,-49.40897161362928,-154.7344236870922,-105.64655242999493,-48.84959144511485
audit_seen,60,all_core,deriv_oi4_available,portfolio_selected,426,426,1277,249,706,195,584,False,20.06917786310868,20.06917786310868,-27.80930168252364,47.87847954563233,0.06917786310868222,0.06917786310868222,-47.809301682523646,47.87847954563233,-19.93082213689132,-19.93082213689132,-67.80930168252364,47.87847954563233,20.058611767816554,20.058611767816554,-27.77840465831526,47.83701642613181,-93.20599862863153,-66.7250664171492,-26.720048303081654,-92.87267623698767,-66.48595032554985,-26.14760981983848
audit_seen,60,all_core,deriv_oi4_pos,portfolio_selected,201,201,602,116,320,87,260,False,18.857893600484445,18.857893600484445,-3.257425104478849,22.115318704963304,-1.1421063995155567,-1.1421063995155567,-23.257425104478852,22.115318704963304,-21.142106399515566,-21.142106399515566,-43.257425104478855,22.115318704963304,18.85291745410589,18.85291745410589,-3.211163626848206,22.064081080954082,-100.86109078775092,-58.476268417664116,-42.60338991624331,-100.53305140095121,-58.25770087150762,-42.05678298328709
audit_seen,60,all_core,deriv_taker55,portfolio_selected,82,82,246,47,143,41,123,False,50.16775198308259,50.16775198308259,-48.53319511804863,98.70094710113123,30.167751983082592,30.167751983082592,-68.53319511804862,98.70094710113123,10.167751983082594,10.167751983082594,-88.53319511804862,98.70094710113123,50.16221096543909,50.16221096543909,-48.59031591966746,98.75252688510656,-140.06736812742926,-44.69056999900302,-95.62433183449471,-139.63106030449637,-44.44303629293456,-94.94049030549337
audit_seen,60,all_core,deriv_taker_available,portfolio_selected,426,426,1277,249,712,204,611,False,20.06917786310868,20.06917786310868,-37.526491933934444,57.59566979704314,0.06917786310868222,0.06917786310868222,-57.52649193393446,57.59566979704314,-19.93082213689132,-19.93082213689132,-77.52649193393447,57.59566979704314,20.058611767816554,20.058611767816554,-37.53668289583335,57.59529466364991,-113.37517990393518,-64.88882739941718,-48.73108156382865,-113.03999409433584,-64.64409834010652,-48.15116669491867
audit_seen,60,all_core,exit_chandelier,portfolio_selected,426,426,1277,249,713,201,602,False,-29.547557119811817,-29.547557119811817,-44.26069954178041,14.713142421968596,-49.547557119811806,-49.547557119811806,-64.26069954178043,14.713142421968598,-69.54755711981183,-69.54755711981183,-84.26069954178041,14.713142421968593,-29.54073874409373,-29.54073874409373,-44.252597921964096,14.711859177870366,-59.868837975408084,-64.24464699143071,4.0640205228630455,-59.428507007812975,-63.93285849827113,4.816139983617742
audit_seen,60,all_core,exit_fixed3r,portfolio_selected,412,412,1235,239,683,191,572,False,-6.256224655255196,-6.256224655255196,-30.00078526314156,23.744560607886356,-26.256224655255203,-26.256224655255203,-50.00078526314155,23.744560607886356,-46.2562246552552,-46.2562246552552,-70.00078526314157,23.744560607886356,-6.278135403046926,-6.278135403046926,-29.98878247877981,23.710647075732872,-51.12666530167618,-52.86457531187044,1.4682461373011593,-50.77844808177866,-52.594911438977356,2.086127230091768
audit_seen,60,all_core,exit_sma60,portfolio_selected,426,426,1277,249,713,201,602,False,26.409762159554273,26.409762159554273,-20.664736440103255,47.074498599657524,6.409762159554264,6.409762159554264,-40.66473644010325,47.074498599657524,-13.590237840445742,-13.590237840445742,-60.66473644010325,47.07449859965752,26.394493765247976,26.394493765247976,-20.657922426666268,47.05241619191423,-55.48151499474664,-34.616172887461914,-21.06938590053545,-55.16824149328698,-34.412129094211174,-20.552068605825063
audit_seen,60,all_core,gate_box_break,portfolio_selected,103,103,309,52,146,41,123,False,69.4141013698753,69.4141013698753,-62.015630299579,131.42973166945436,49.41410136987529,49.41410136987529,-82.01563029957899,131.42973166945436,29.41410136987531,29.41410136987531,-102.015630299579,131.42973166945436,69.42470458051085,69.42470458051085,-61.95500694838224,131.3797115288931,-48.08740488061384,-74.35923529361955,26.04143816054905,-47.74987826452033,-74.12884304116288,26.60935702909921
audit_seen,60,high_vol,base,portfolio_selected,99,98,290,65,191,58,174,False,-25.601845264544735,-22.86611143992893,-63.39803898122645,40.53192754129753,-45.60184526454474,-42.86611143992892,-83.39803898122645,40.53192754129753,-65.60184526454475,-62.86611143992892,-103.39803898122645,40.531927541297534,-25.658279989575686,-22.92032913399003,-63.441625741828275,40.521296607838245,-105.12334456964713,-147.7444897513966,42.23733689820766,-104.72052365553294,-147.3606814678548,43.023966095863656
audit_seen,60,high_vol,deriv_oi24_available,portfolio_selected,99,98,290,65,194,60,180,False,-25.601845264544735,-22.86611143992893,-106.64110951778656,83.77499807785763,-45.60184526454474,-42.86611143992892,-126.64110951778656,83.7749980778576,-65.60184526454475,-62.86611143992892,-146.64110951778656,83.7749980778576,-25.658279989575686,-22.92032913399003,-106.64251113941229,83.72218200542228,-113.6725585422675,-142.7272953389903,28.55059525159623,-113.25202855211249,-142.22315379386373,29.475266786877786
audit_seen,60,high_vol,deriv_oi24_down,portfolio_selected,64,64,190,42,125,40,120,False,-57.73274250652435,-57.73274250652435,-102.85553385572061,45.12279134919625,-77.73274250652435,-77.73274250652435,-122.85553385572061,45.122791349196234,-97.73274250652435,-97.73274250652435,-142.85553385572058,45.12279134919625,-57.73497984493723,-57.73497984493723,-102.9152709165941,45.18029107165687,-61.55819993574911,-149.15694453438275,87.17613344101426,-61.1259525702895,-148.73433337676337,88.03099196409326
audit_seen,60,high_vol,deriv_oi24_pos,portfolio_selected,35,34,100,23,69,20,60,False,33.15179540650373,42.76519409719189,-113.76689899932246,156.53209309651433,13.151795406503737,22.765194097191884,-133.76689899932245,156.53209309651433,-6.848204593496256,2.7651940971918805,-153.76689899932242,156.53209309651433,32.996256888799685,42.613131027792896,-113.65849273530542,156.27162376309832,-217.90127575530428,-129.86799694820536,-88.70048112723984,-217.50418051575852,-129.20079462806444,-87.6361835675531
audit_seen,60,high_vol,deriv_oi4_available,portfolio_selected,99,98,290,65,195,61,183,False,-25.601845264544735,-22.86611143992893,-88.26008815474847,65.39397671481954,-45.60184526454474,-42.86611143992892,-108.2600881547485,65.39397671481953,-65.60184526454475,-62.86611143992892,-128.2600881547485,65.39397671481953,-25.658279989575686,-22.92032913399003,-88.27389333324165,65.35356419925158,-105.63177147051216,-162.5067677275975,56.44479461564123,-105.24248735604198,-162.0765660861534,57.264280371555444
audit_seen,60,high_vol,deriv_oi4_pos,portfolio_selected,50,49,147,32,95,29,87,False,10.847505521377919,17.062837472363043,-45.607009255786025,62.66984672814904,-9.152494478622081,-2.937162527636957,-65.60700925578602,62.669846728149054,-29.152494478622092,-22.937162527636957,-85.60700925578602,62.669846728149054,10.68150750951183,16.899037536991052,-45.63612994469689,62.535167481687914,-56.03672685111709,-111.59253623980688,55.18551830556422,-55.570007377697344,-111.2222451566813,56.022528862109546
audit_seen,60,high_vol,deriv_taker55,portfolio_selected,20,20,58,12,37,12,36,False,53.49854709552899,53.49854709552899,-54.132224166121794,107.6307712616508,33.49854709552899,33.49854709552899,-74.1322241661218,107.6307712616508,13.498547095528988,13.498547095528988,-94.13222416612182,107.6307712616508,53.41417777888952,53.41417777888952,-54.28806170922345,107.702239488113,-27.756025422403237,9.6943228936804,-37.73935297837209,-27.342855993859555,9.983327555968872,-37.03717888754002
audit_seen,60,high_vol,deriv_taker_available,portfolio_selected,99,98,290,65,195,59,177,False,-25.601845264544735,-22.86611143992893,-111.15871997211403,88.29260853218507,-45.60184526454474,-42.86611143992892,-131.15871997211403,88.29260853218507,-65.60184526454475,-62.86611143992892,-151.15871997211403,88.2926085321851,-25.658279989575686,-22.92032913399003,-111.17937534534848,88.25904621135844,-112.34484191102342,-138.89532057840577,26.251778292266135,-111.91718429391663,-138.59662020328955,26.97813628448916
audit_seen,60,high_vol,exit_chandelier,portfolio_selected,99,98,290,65,191,58,174,False,-10.546772784138694,-7.75498549345043,-57.50427433031202,49.74928883686159,-30.54677278413869,-27.754985493450427,-77.50427433031201,49.74928883686159,-50.546772784138696,-47.75498549345043,-97.50427433031201,49.74928883686158,-10.559618784289226,-7.76526724944666,-57.52203116128649,49.756763911839826,-40.52213579342927,-111.79006431474119,70.82971117824842,-40.09797769462462,-111.35184697167767,71.69208662011656
audit_seen,60,high_vol,exit_fixed3r,portfolio_selected,96,95,281,62,182,55,165,False,14.446748710787242,17.690438276973342,-60.371102179403124,78.06154045637649,-5.553251289212753,-2.309561723026664,-80.37110217940312,78.06154045637646,-25.553251289212756,-22.309561723026658,-100.37110217940314,78.06154045637646,14.40445197720073,17.65057740682358,-60.44121736198158,78.09179476880519,-9.038122899038257,-123.13258012205853,113.73818717838459,-8.686870426006063,-122.77631007742286,114.44570969605243
audit_seen,60,high_vol,exit_sma60,portfolio_selected,99,98,290,65,191,58,174,False,22.783779772904353,26.013244465249223,-53.87711278838384,79.89035725363307,2.7837797729043485,6.013244465249223,-73.87711278838384,79.89035725363307,-17.216220227095643,-13.986755534750776,-93.8771127883838,79.89035725363307,22.715346425153157,25.946905713542133,-53.89880545751047,79.84571117105261,-36.801470757895416,-64.6645342061478,27.437842256858858,-36.40968668563167,-64.23931301475425,28.254847520516137
audit_seen,60,high_vol,gate_box_break,portfolio_selected,29,29,83,18,54,16,48,False,-16.031792403171238,-16.031792403171238,-100.87581550601695,84.84402310284571,-36.03179240317124,-36.03179240317124,-120.87581550601695,84.84402310284571,-56.031792403171224,-56.031792403171224,-140.87581550601695,84.84402310284571,-15.99380267177813,-15.99380267177813,-100.91086937619119,84.91706670441305,-90.58069100636605,-239.51835896458064,148.6177648290131,-90.25564138989955,-239.19845583537912,149.26271757468118
