event_id,symbol,fold,minutes,policy,kept,net_bp,signal_i,near_zero_bars,contraction_ratio,proximity_atr,separation_delta
SHIB_15_1742915700,SHIB,validation,15,P00,True,660.4365340950702,112988,29,0.5451995790512595,0.021849289597193202,0.35322632298252254
PENGU_15_1764891900,PENGU,validation,15,P00,True,658.1115879828336,33824,23,1.015451830426011,0.976328452306282,0.33154906729128353
OP_15_1744961400,OP,validation,15,P00,True,657.3700305810393,101007,22,1.1658527702466805,0.49425629642952773,0.39776657973703117
ETH_15_1763653500,ETH,validation,15,P00,True,656.7217598218244,136033,18,2.2854749749133316,0.5939509564609083,0.15300054793287643
PENGU_15_1741521600,PENGU,validation,15,P00,True,656.0980424411911,7857,22,0.6972915228398842,0.0,0.25513431056140834
GRT_15_1763033400,GRT,validation,15,P00,True,655.5260243632343,135344,17,0.7956236854877837,0.49615689711154276,0.2058420991295574
APT_15_1764543600,APT,validation,15,P00,True,655.3376688344171,109335,23,0.8829484610513206,0.8184195521976969,0.25997928488926864
BNB_15_1763649000,BNB,validation,15,P00,True,654.997210755327,102079,17,0.9895802282603112,0.3022934346131195,0.1444768213604692
SAND_15_1758446100,SAND,validation,15,P00,True,653.4693877551013,130244,65,0.4408287818140717,0.6133117510449649,0.5575975134929911
CFX_15_1754504100,CFX,validation,15,P00,True,653.2022987395569,125869,15,0.6779451840507908,0.2707452506862415,0.3637555035514825
ZK_15_1751124600,ZK,validation,15,P00,True,650.9477413640386,36029,26,1.5452096960368797,0.18073174318590396,0.284812738556219
FIL_15_1749037500,FIL,validation,15,P00,True,646.9221924108848,119793,19,0.685837499221701,0.17207828635322664,0.19906698122819425
WLD_15_1747416600,WLD,validation,15,P00,True,646.4926476985988,63575,46,0.8408400680240047,0.33805021437874894,0.061520405296179366
ORDI_15_1738775700,ORDI,validation,15,P00,True,646.2370095867232,60126,19,0.6968778964886598,0.13258370978379425,0.2338283863718989
APE_15_1746242100,APE,validation,15,P00,True,645.5449616750797,109689,20,1.1215669576325655,0.7686426173121288,0.2980744341415189
OKB_15_1765697400,OKB,validation,15,P00,True,641.7839393146752,9718,24,1.5698025973690313,0.9113906092872542,0.2797475614934375
XLM_15_1739479500,XLM,validation,15,P00,True,640.525048169558,109168,45,0.30071348154306715,0.6565593155907833,0.14149157432421247
SAND_15_1764545400,SAND,validation,15,P00,True,639.6306068601588,137021,19,0.8159972415857825,0.0,0.3325379848556051
APT_15_1758743100,APT,validation,15,P00,True,633.7019681349576,102890,18,0.8401888496334775,0.4904797979683168,0.38496616153432967
ICP_15_1760628600,ICP,validation,15,P00,True,633.5141800246613,132672,16,0.812270972063453,0.28679458842376576,0.38019715362229317
XRP_15_1736535600,XRP,validation,15,P00,True,632.2950327861831,105897,17,1.3468454399880432,0.7755303835751828,0.2853889603143146
GRT_15_1755153900,GRT,validation,15,P00,True,632.2601110229975,126589,17,0.7982515582304087,0.4528215668599633,0.2886279759064406
NEAR_15_1737926100,NEAR,validation,15,P00,True,630.7196432191364,107445,24,0.6379343816734835,0.0,0.34569681316390183
UNI_15_1749669300,UNI,validation,15,P00,True,630.3862447047104,120491,13,0.8930191737177847,0.0,0.4681889890223633
JTO_15_1742894100,JTO,validation,15,P00,True,628.5539000876428,42442,16,0.845634281222492,0.5793048869818012,0.3131861222985504
DOGE_15_1753253100,DOGE,validation,15,P00,True,628.2153082649367,124479,28,0.6864914690586584,0.5993750379679924,0.3371624089060363
EIGEN_15_1753254900,EIGEN,validation,15,P00,True,625.3608247422682,28323,35,0.5851848554426939,0.0065000179218214415,0.14366442058354523
PEPE_15_1764884700,PEPE,validation,15,P00,True,623.9393939393944,90888,13,0.9001395885552825,0.1706785234466384,0.19945918110204014
XRP_15_1750704300,XRP,validation,15,P00,True,623.8208838482584,121640,27,1.4193331935372049,0.9907238431748712,0.2944458614681255
INJ_15_1746232200,INJ,validation,15,P00,True,623.6622503460565,49875,17,0.6570879228408818,0.44793131662870916,0.2123668840015714
PI_15_1750501800,PI,validation,15,P00,True,621.5516598284221,11622,65,0.5869093664028122,0.6736794945693646,0.14305685979667543
TRUMP_15_1739406600,TRUMP,validation,15,P00,True,619.6866840731063,2380,13,1.0167313151858912,0.20228538554410036,0.10291913220506362
WLD_15_1735735500,WLD,validation,15,P00,True,618.992537313432,50596,28,0.24095019398455347,0.6782602667387544,0.20547727996849457
PI_15_1750076100,PI,validation,15,P00,True,615.3452599899667,11149,21,0.6598752515042262,0.249527076144557,0.2604496211456266
APE_15_1736714700,APE,validation,15,P00,True,614.9637681159426,99103,17,1.951679595586772,0.8764078952006713,0.3081938379763264
TIA_15_1765800000,TIA,validation,15,P00,True,614.1374269005862,74471,20,0.7080449212816724,0.0,0.21009274364299493
PI_15_1751996700,PI,validation,15,P00,True,612.4712019126277,13283,36,0.3977077946547275,0.23707479602733622,0.21852137810084388
TIA_15_1744732800,TIA,validation,15,P00,True,611.8347509112987,51063,15,1.6856465005930543,0.6617765341053798,0.11597201670667218
NEAR_15_1740014100,NEAR,validation,15,P00,True,611.678189817726,109765,34,0.6963212129007416,0.41755737187145675,0.2617389612455433
CFX_15_1744737300,CFX,validation,15,P00,True,610.8139534883717,115017,17,0.8911621820058769,0.4577699476294421,0.19741144224709212
INJ_15_1751604300,INJ,validation,15,P00,True,610.535823905991,55844,29,0.5585887560809377,0.0,0.20433721262973975
ZRO_15_1736715600,ZRO,validation,15,P00,True,608.5464862505463,19811,21,1.9132749105931046,0.5446449546649718,0.3927278842487177
ORDI_15_1758749400,ORDI,validation,15,P00,True,608.4966075467202,82319,16,1.1520193233665283,0.36773362179466784,0.09030518304723399
ETH_15_1757557800,ETH,validation,15,P00,True,607.5396992082993,129260,21,0.9435573646794541,0.25229363696015783,0.23820794260581446
TRUMP_15_1761577200,TRUMP,validation,15,P00,True,606.1595547309828,27014,13,0.8891521526789976,0.0,0.6197676825420113
HBAR_15_1750511700,HBAR,validation,15,P00,True,606.1267507973922,64830,18,0.8361266294227067,0.0443503184709747,0.3245966302186054
BTC_15_1745283600,BTC,validation,15,P00,True,606.0669199545088,115625,14,0.7339943817175005,0.017635118339462186,0.09132940368416394
LTC_15_1741450500,LTC,validation,15,P00,True,605.9704968944102,111362,20,1.2946088865130103,0.6008033770066328,0.21529013315531476
POL_15_1741509900,POL,validation,15,P00,True,604.22488631666,15937,12,0.9880408784518315,0.06660662323646492,0.14365011148114362
DOT_15_1735874100,DOT,validation,15,P00,True,602.2406181015439,105169,30,0.6010010235446628,0.1838954925701761,0.26291236409413327
ETH_15_1744217100,ETH,validation,15,P00,True,601.4144049409675,114437,24,0.6912216595993821,0.0,0.27884157383002073
LINK_15_1758446100,LINK,validation,15,P00,True,601.4054054054063,130246,44,0.4519617944221789,0.23093159708912764,0.374768189581724
TIA_15_1757208600,TIA,validation,15,P00,True,599.5786864931829,64925,25,0.4559505409582697,0.14997329210807694,0.34687910857427634
LINK_15_1752736500,LINK,validation,15,P00,True,596.2348466840983,123902,13,0.9292916886107968,0.1033508868327879,0.2950147980520617
ATOM_15_1764846000,ATOM,validation,15,P00,True,595.9728122344943,137363,24,1.3573915253609898,0.03493569265669937,0.037633210339596726
WLD_15_1738053900,WLD,validation,15,P00,True,594.6445750935326,53172,39,0.5865455469347912,0.17953341056054462,0.3036669544775331
ICP_15_1763113500,ICP,validation,15,P00,True,593.4218804613766,135433,20,0.8041849448574871,0.8458294594954897,0.31108897429175525
BTC_15_1760109300,BTC,validation,15,P00,True,593.169273317844,132098,38,0.3131474011076677,0.3844973261006478,0.5121641111662437
UNI_15_1758742200,UNI,validation,15,P00,True,592.1431242987163,130572,23,0.8264114188623317,0.5940511955929723,0.3453814661199557
APT_15_1741542300,APT,validation,15,P00,True,592.001124227094,83778,20,0.8518562821806419,0.3968616177234759,0.3609518662859941
XRP_15_1764544500,XRP,validation,15,P00,True,591.88730575921,137018,34,0.7441764971485559,0.7056440904865567,0.29335152150775706
ARB_15_1761796800,ARB,validation,15,P00,True,591.5914185078452,91352,15,0.8215618005471429,0.07413437214382314,0.31641374780318504
BCH_15_1744217100,BCH,validation,15,P00,True,591.2115732368894,114442,35,0.4285157011897844,0.3363030270499123,0.2858732037278524
AVAX_15_1743132600,AVAX,validation,15,P00,True,590.3632675640802,113237,30,0.701223082875834,0.33856306628565946,0.451670934529877
PI_15_1756513800,PI,validation,15,P00,True,590.0278551532034,18302,47,0.5582158388804043,0.8892085763266281,0.21260589957862525
CHZ_15_1743927300,CHZ,validation,15,P00,True,589.0998043052831,114117,16,0.6012903225806536,0.18219134776071616,0.3241320999559261
ATOM_15_1764531900,ATOM,validation,15,P00,True,588.9478044739027,137014,31,0.6964650097111713,0.39467794533388295,0.176787114131763
PI_15_1751256000,PI,validation,15,P00,True,588.5621040506817,12460,15,1.113141225134699,0.504498214229598,0.39733739638698695
INJ_15_1764870300,INJ,validation,15,P00,True,587.6506431956664,70584,12,0.8722746314785156,0.17246550624744642,0.23350816385487785
ZRO_15_1763654400,ZRO,validation,15,P00,True,587.4074074074076,49743,18,0.991418062934236,0.12536775727292496,0.3189737955217728
GALA_15_1747419300,GALA,validation,15,P00,True,586.8204613841522,117995,19,0.9580875433742032,0.3856822652286915,0.19290776699071102
WLD_15_1761786900,WLD,validation,15,P00,True,583.9799837076687,79542,35,0.8504197818450905,0.7935799998952661,0.222145319423208
LTC_15_1751462100,LTC,validation,15,P00,True,583.6931818181812,122486,19,0.6941299821160126,0.0,0.1761644173333786
SUI_15_1739594700,SUI,validation,15,P00,True,583.6872945548089,62596,19,0.798608325488119,0.0,0.24787965815095214
GALA_15_1764873900,GALA,validation,15,P00,True,582.0461699895063,137389,18,0.7683523869662958,0.0,0.1051750749453505
JTO_15_1753968600,JTO,validation,15,P00,True,580.667408231369,54747,23,0.6036402577959677,0.17011531269970329,0.48448559698956306
CRV_15_1751593500,CRV,validation,15,P00,True,578.870056497176,122635,34,0.46526412592646804,0.03969801279296148,0.137078134343058
NEAR_15_1754550900,NEAR,validation,15,P00,True,578.8023952095812,125917,14,0.9751606739621141,0.048386941277707915,0.2210862452621362
GALA_15_1760636700,GALA,validation,15,P00,True,578.5915492957749,132681,13,1.4287556202262517,0.6302770858955671,0.1248147054794498
CRV_15_1758137400,CRV,validation,15,P00,True,576.7570441254666,129906,16,0.8998196329356735,0.18758906408426565,0.2912825233859674
BNB_15_1760109300,BNB,validation,15,P00,True,575.6959332296863,98146,19,0.9039160022172971,0.7739835277957415,0.39682353171912826
ONDO_15_1765809900,ONDO,validation,15,P00,True,574.5821854912758,47633,35,0.42618844616091694,0.0960964835705934,0.44431001504405543
CHZ_15_1758474000,CHZ,validation,15,P00,True,574.1302791696501,130280,22,0.6544523246651224,0.23629503785419181,0.2914163424916595
PENGU_15_1753189200,PENGU,validation,15,P00,True,573.6397553361594,20821,28,0.9343901392203504,0.17852051355417203,0.3336732475019429
ONDO_15_1743921000,ONDO,validation,15,P00,True,572.722270851569,23312,20,0.744128274616091,0.38876549496163243,0.28728434888606136
WLD_15_1747231200,WLD,validation,15,P00,True,570.8148620634668,63369,20,0.5701591855438025,0.006928364634223045,0.16980231863230508
SOL_15_1764869400,SOL,validation,15,P00,True,570.6486524722354,137381,28,0.6247995571951789,0.0,0.1564474366693069
ORDI_15_1738181700,ORDI,validation,15,P00,True,568.1099509908383,59466,19,1.2738504770225434,0.45948779959935127,0.2947590417611973
FIL_15_1746200700,FIL,validation,15,P00,True,566.1456483126115,116641,12,0.9314147651151087,0.22216596431795968,0.15823622887801778
ADA_15_1750513500,ADA,validation,15,P00,True,565.0694444444438,121438,29,0.4465654445149616,0.0,0.35741483416628766
ENA_15_1765807200,ENA,validation,15,P00,True,564.9936413734636,8570,38,0.4746994870276522,0.68552173253559,0.2091839390571386
FIL_15_1756081800,FIL,validation,15,P00,True,563.788324233514,127620,17,0.8992443324937078,0.20470037753017925,0.38247134519404297
GRT_15_1764657900,GRT,validation,15,P00,True,563.5657584209408,137149,18,0.9051876228724504,0.0,0.250865803395407
OP_15_1751600700,OP,validation,15,P00,True,562.7300017658488,108384,41,0.39674932296227644,0.6801568849158119,0.3270386760435197
CHZ_15_1750510800,CHZ,validation,15,P00,True,561.2263876780011,121432,23,0.6528471019659682,0.0,0.4376556774151765
CFX_15_1754050500,CFX,validation,15,P00,True,560.6451612903219,125365,22,1.2590221187427089,0.19577586581699621,0.10970702518346703
ARB_15_1746238500,ARB,validation,15,P00,True,559.4947994056465,74065,40,0.6697629796148952,0.20608115609919064,0.26512386959225454
BTC_15_1746657900,BTC,validation,15,P00,True,559.4151228694556,117152,12,0.9410520831387704,0.3316666692744461,0.19259572969274188
ONDO_15_1745325000,ONDO,validation,15,P00,True,559.123800716681,24872,13,0.8369766580214835,0.0,0.19298645415778162
LTC_15_1737885600,LTC,validation,15,P00,True,558.8913452878076,107401,23,0.44962680924446335,0.013377011386299558,0.35570157047424283
ETC_15_1747999800,ETC,validation,15,P00,True,557.9153766769851,118641,13,0.8652548487215024,0.0,0.16024837315714385
POL_15_1735897500,POL,validation,15,P00,True,556.7668562144612,9701,25,0.7965139277074009,0.0,0.3292128371931861
PENGU_15_1747999800,PENGU,validation,15,P00,True,555.5139788005981,15055,13,1.017199683043462,0.0,0.035506115091266784
BCH_15_1758472200,BCH,validation,15,P00,True,554.5967741935488,130281,14,0.7902508311383384,0.8632422019537671,0.2118724097051208
HBAR_15_1745302500,HBAR,validation,15,P00,True,554.1766248907032,59042,14,1.2340758063351382,0.20181211374731228,0.27510235763085955
CRV_15_1737928800,CRV,validation,15,P00,True,554.0835030549885,107452,46,0.7714769029166316,0.25488510496864064,0.5927918572683903
BTC_15_1740408300,BTC,validation,15,P00,True,552.8624853330855,110208,17,0.7126275824947793,0.0,0.35449943365612313
ICP_15_1749758400,ICP,validation,15,P00,True,552.1178700672058,120594,14,0.9292580042873886,0.5826236685297356,0.5831996758064489
EIGEN_15_1760625900,EIGEN,validation,15,P00,True,551.2202236266406,36513,18,0.6392618862169913,0.0,0.07034654331078008
ZK_15_1753263000,ZK,validation,15,P00,True,549.8005698005703,38405,28,1.1806165756748066,0.5775111705857283,0.270901216339687
DOT_15_1756099800,DOT,validation,15,P00,True,549.6670776818735,127642,26,0.4889547964818967,0.38696603088029835,0.21915741864471625
ICP_15_1746239400,ICP,validation,15,P00,True,548.3438582195965,116684,41,1.344333746630693,1.3667581108226945,0.40962161612362874
SAND_15_1750511700,SAND,validation,15,P00,True,548.3192261185,121428,23,0.6831321919730553,0.0,0.4377943074683105
VIRTUAL_15_1762606800,VIRTUAL,validation,15,P00,True,547.9185679185695,31884,15,0.7919388551123174,0.0,0.07623223778164297
AAVE_15_1744218000,AAVE,validation,15,P00,True,546.2835249042142,114443,17,0.5970936254450152,0.3710768420145154,0.27520462785644473
HYPE_15_1748380500,HYPE,validation,15,P00,True,542.5034433364561,9177,14,0.8369262850097086,0.43568827875661426,0.3515778609693339
DOT_15_1751460300,DOT,validation,15,P00,True,542.0679290652242,122487,19,0.7625727094894821,0.03180141903345079,0.07910723013613256
INJ_15_1760282100,INJ,validation,15,P00,True,540.401221107718,65486,15,0.8368155946021564,0.0,0.5942516641868695
NEAR_15_1735874100,NEAR,validation,15,P00,True,539.7219681726729,105165,20,0.7114875225237515,0.0,0.14174519614246042
EIGEN_15_1739749500,EIGEN,validation,15,P00,True,539.4817432273258,13317,16,0.9324353039355057,0.6915749130326369,0.49076522910885606
ARB_15_1753256700,ARB,validation,15,P00,True,538.3207098030729,81863,22,1.0260951676611691,0.5272575309992639,0.2281222917694052
ETHFI_15_1748002500,ETHFI,validation,15,P00,True,536.5920398009938,41376,18,1.2202768219947975,0.44212232481439956,0.5466979466686136
INJ_15_1761799500,INJ,validation,15,P00,True,535.5555555555569,67172,12,0.8377154666353579,0.12018099321928205,0.502907124846948
HYPE_15_1759308300,HYPE,validation,15,P00,True,535.5555555555558,21319,33,0.6378624423385165,0.6450422953049489,0.5418847147678734
SUI_15_1764001800,SUI,validation,15,P00,True,535.4778228627399,89715,23,0.9947435355319065,0.4562567321672752,0.39271194089230416
ICP_15_1741484700,ICP,validation,15,P00,True,534.147660077715,111401,22,0.6659413547548059,0.523138273802596,0.2571478731332932
SHIB_15_1735899300,SHIB,validation,15,P00,True,533.9511682856402,105192,12,0.9362680661968581,0.023581016069228602,0.11088826801727279
PENGU_15_1758273300,PENGU,validation,15,P00,True,532.3411550412504,26470,18,0.6863106046648434,0.0,0.13969240630423985
ICP_15_1762735500,ICP,validation,15,P00,True,531.2546716497602,135013,14,0.894026815927492,0.0,0.310585092926418
ARB_15_1754204400,ARB,validation,15,P00,True,530.3855357617659,82916,14,0.9988937245877612,0.0,0.19146719545364824
NEAR_15_1751599800,NEAR,validation,15,P00,True,530.3772747447855,122638,24,0.5299345511686648,0.2903276383217037,0.1867318553488416
CHZ_15_1746235800,CHZ,validation,15,P00,True,526.5393794749407,116682,68,0.4162570032174547,0.2501878798362785,0.3173266029861828
SAND_15_1747867500,SAND,validation,15,P00,True,524.7103274559195,118490,13,0.659287932598399,0.23785804149608208,0.3266182245996853
INJ_15_1748315700,INJ,validation,15,P00,True,524.3982212021226,52190,26,0.37662669645278446,0.4382135752271937,0.2237736675881436
ONDO_15_1759284000,ONDO,validation,15,P00,True,523.8576736853951,40382,15,0.9410268424928099,0.0,0.10070080039811291
ZRO_15_1761783300,ZRO,validation,15,P00,True,523.0140329469191,47664,28,1.0803441858875713,0.14361112677546634,0.42630262993518275
ICP_15_1747872000,ICP,validation,15,P00,True,519.7833395592078,118498,17,0.5829990396125289,0.36252064113287974,0.2644277897934184
